,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.155.0,0.6124286811947169,0.01825326605979123,0.5728542268612019,0.6010996169863708,0.6138371310846611,0.6253363495286742,0.6440815732975744,9.36046045905537e-05
t_subj.156.0,0.5395581294545274,0.01963886355326957,0.4970119843031701,0.5273273064136407,0.5411318476745911,0.5534363087849777,0.5737575688237491,9.577078511217869e-05
t_subj.158.0,0.511454408877411,0.013531189749443517,0.48210267946928537,0.503012697402678,0.5124847585638278,0.5209904869143006,0.5350140442434536,7.148015417239836e-05
t_subj.160.0,0.5419785201180545,0.02519924604314242,0.4999638679673593,0.5248348071971363,0.5372733060622848,0.5576976460546315,0.5945381036518118,0.00017431793794640095
t_subj.161.0,0.49347795951134454,0.06731098723137324,0.363739790421919,0.4155390565153457,0.5256348229096532,0.5422808306641205,0.5637389802251334,0.002065658782095427
t_subj.162.0,0.5733716431733643,0.012919189184796115,0.5448817411402271,0.5653721648568641,0.5744606252398077,0.5825207632647437,0.5955718343114176,5.8794135362045296e-05
t_subj.163.0,0.7897654422606469,0.0307032532429288,0.7328018166637927,0.7639390318882069,0.7967068747927339,0.8158095180609193,0.83465005081864,0.0002173672046521571
t_subj.165.0,0.44245007445091944,0.0157778189900145,0.39841962878953485,0.4371309813752916,0.44587445110439705,0.452747968189534,0.46320281762794635,9.73513730538701e-05
t_subj.166.0,0.7016717875311904,0.0201608473603377,0.6572684202940056,0.6892053943238762,0.7032753510496857,0.7159181841137637,0.7365604007037786,0.00010172090175677142
t_subj.168.0,0.5489829224851956,0.01187086565191573,0.5234455604158904,0.5417688265865662,0.5499996221128861,0.5570860058585766,0.569172871496641,5.435954709186973e-05
t_subj.171.0,0.5555689550657275,0.011557180119932732,0.5303546282071582,0.5484392569615282,0.5565094450989161,0.5637454710728532,0.5753086371514979,5.876081560071495e-05
p_outlier,0.009485242645083441,0.0013121467778227714,0.0070474068943015096,0.008572341348527341,0.009444918106147985,0.010342094628428002,0.012198448160832216,1.860446930132262e-05
v_Intercept,0.08911877292559996,0.04455048473546983,0.001094458023414166,0.05929866142662748,0.08928739926331988,0.11917123273275115,0.1760068213190183,0.00019856521116311433
v_Intercept_std,0.4159706367095295,0.03436325748946565,0.35386071980237765,0.39211189278330194,0.41413928219544277,0.43771664662803383,0.4887982385283395,0.00015546255492775187
v_Intercept_subj.15.0,0.21545997076843926,0.11977107266472892,-0.018634426038076773,0.13434717945985164,0.21508398518619642,0.2959082447703717,0.4492913023854733,0.000526912760074985
v_Intercept_subj.20.0,0.10378149987883578,0.11709410025361604,-0.12758471092142043,0.024776097962642893,0.1038959048990857,0.18271647056679458,0.3332109343641629,0.0005405517214344803
v_Intercept_subj.22.0,0.36142452129107383,0.11722319082455732,0.13083931707006602,0.2824543417073922,0.36154654855627294,0.4404411503600958,0.5903042428895029,0.0005111715148046735
v_Intercept_subj.23.0,-0.014786010350966168,0.11529239268682405,-0.24001701939878875,-0.09232731916147059,-0.0152879858688253,0.0629594359676037,0.2115040455130652,0.000529984026396713
v_Intercept_subj.24.0,0.20368993528139,0.12888279358346988,-0.048212897328425625,0.11651076722613353,0.20313919686285506,0.2903920228923544,0.4582719457425256,0.0006659085779182713
v_Intercept_subj.25.0,0.06544454556340645,0.11028050273600103,-0.1507848624567117,-0.008830358275717376,0.06529790041539246,0.13949859394120123,0.283163489129168,0.00048548337346030477
v_Intercept_subj.26.0,0.015212299326528199,0.10694246834364876,-0.19430541110247337,-0.05681579887975992,0.015542779993518732,0.08725794474401491,0.22449065786936961,0.0004391631273833709
